SK_ID_CURR,PREDICT
117549,0.22273235
432971,0.59005976
181212,0.8193376
409884,0.50347185
355850,0.109788
254694,0.32725123
326685,0.29732996
329776,0.48587102
312510,0.563408
412246,0.27392545
186177,0.23797026
154223,0.4246294
382103,0.50956976
291541,0.07370836
306152,0.56720555
411029,0.5922226
411086,0.4961765
222520,0.45400324
249484,0.6370176
455632,0.17809552
179136,0.5852624
100556,0.15830731
451182,0.19065863
206221,0.5218548
168408,0.24204232
116837,0.6910766
410189,0.42225203
199479,0.4509953
179071,0.50258124
184679,0.7277752
427360,0.68383545
313774,0.842336
409934,0.3068482
180910,0.6127562
336788,0.46970788
163554,0.78796643
379600,0.51844126
427283,0.58913994
326633,0.4683802
318114,0.35296834
365807,0.16327426
106694,0.2381491
283170,0.50913125
127355,0.48413187
310782,0.18229078
200137,0.410482
364723,0.11803436
455399,0.30294865
274040,0.33547404
124772,0.65834266
395249,0.51111144
110850,0.3993878
100257,0.32589865
244629,0.3714737
203630,0.34960362
284364,0.5373406
294524,0.21905379
387890,0.4908727
258111,0.30694115
408670,0.68080705
447356,0.41336453
154931,0.3238593
121384,0.60594314
138073,0.40831873
172346,0.3709613
437770,0.30873984
196792,0.49946514
110297,0.14440723
258584,0.39207473
343924,0.6532856
396417,0.18783405
412541,0.21224752
145215,0.29149577
416244,0.34741136
389182,0.54901797
299595,0.7125624
327233,0.5085102
428853,0.23060025
404638,0.12481256
202414,0.77597624
238773,0.8168533
215903,0.13015786
171186,0.17022814
133876,0.58866775
202225,0.15548757
445626,0.17150435
222525,0.48318437
270239,0.48780465
333886,0.5284891
278298,0.6622633
266111,0.2839203
219922,0.5479532
437370,0.5355499
168039,0.5280467
279929,0.3297615
365677,0.582049
401781,0.24116178
387636,0.85982627
281798,0.16946706
111918,0.253967
109478,0.66658515
148537,0.40763578
105294,0.23104306
299926,0.41120103
149447,0.33608562
453960,0.5685868
396940,0.17048216
230693,0.6380885
212353,0.6103428
150144,0.6849653
123791,0.61800647
404770,0.5665084
377219,0.6182154
375579,0.43457535
177831,0.76409507
401692,0.4727154
310736,0.39888817
288235,0.87723434
295801,0.16223907
361809,0.12645009
117619,0.18495993
377989,0.2516795
190302,0.39848363
194356,0.5175359
430362,0.34455892
326397,0.2115609
303512,0.7822051
328625,0.35780975
214973,0.080846295
409848,0.33391026
122948,0.33442605
169970,0.7289916
213066,0.32540017
202877,0.4090217
300117,0.41349423
175046,0.20659414
416334,0.28724435
111109,0.067354105
247333,0.10950451
108979,0.72796935
234389,0.26565215
346253,0.18565135
398694,0.52812696
324351,0.3424848
235023,0.28800046
263284,0.39923108
110141,0.32558337
152665,0.51808095
254932,0.41374138
252346,0.5476255
249371,0.28265813
126589,0.27113432
230473,0.20968051
442390,0.60557973
403707,0.061588846
194024,0.35719386
311257,0.15257284
320383,0.60497195
423906,0.63069576
194440,0.4609026
339472,0.43886805
187616,0.12864603
142348,0.79339606
416138,0.36130187
223189,0.15505266
316992,0.21873927
262137,0.61064434
164103,0.598908
123996,0.56413776
307481,0.20833611
295611,0.1850537
263551,0.4997707
280668,0.19361642
169869,0.8911341
198725,0.15842037
296835,0.13635902
208405,0.5029493
283272,0.37080714
187150,0.5255951
327806,0.5249496
249492,0.24810809
343422,0.17737707
210634,0.84844446
341279,0.55268043
368186,0.6322122
167736,0.20086412
362713,0.4280041
306060,0.19372085
183121,0.84950715
152983,0.5242392
294185,0.33677706
429494,0.8167397
399079,0.48181614
148433,0.21301782
373904,0.2681474
288264,0.22620104
262262,0.5452607
376038,0.4259478
455822,0.6431603
373335,0.6252417
403242,0.42573053
393392,0.22787675
333514,0.2612815
453393,0.10749156
142258,0.1978441
264366,0.58242786
293759,0.3350542
286099,0.5389033
364946,0.14916246
293780,0.3723302
234699,0.6801671
182771,0.6074356
133066,0.12993282
369090,0.7737141
141478,0.5171744
398569,0.43952486
245438,0.53422123
384566,0.33254176
217556,0.239816
339675,0.47028705
278582,0.47231063
112145,0.25487724
277711,0.59212995
404630,0.4180772
220202,0.4390448
429191,0.4490609
192913,0.7851118
450910,0.56670874
193531,0.2987857
298902,0.1361698
199288,0.5866523
124810,0.7600831
161569,0.8577202
402411,0.28867358
261852,0.20265573
264372,0.6075623
146875,0.10140724
316017,0.16424333
416183,0.15371843
336923,0.35492715
380820,0.57216
360916,0.23861319
140907,0.5056729
260960,0.12538819
451477,0.14715795
273787,0.6703149
400575,0.48825157
384793,0.16743702
355779,0.3870389
105860,0.487802
312494,0.33150208
122743,0.61429983
447142,0.6198396
304306,0.19172333
108389,0.38008836
149867,0.502142
327076,0.17614338
315661,0.71950763
135546,0.29659447
165183,0.5299625
170091,0.5370184
341490,0.11457661
240301,0.124275334
150081,0.5424427
416221,0.6052367
225795,0.23174958
383940,0.80756354
220642,0.2795448
214140,0.1097418
260182,0.82508606
306818,0.29948726
102513,0.14955185
155105,0.41836187
321996,0.29902488
297663,0.27965105
127708,0.7439327
160958,0.22331046
215319,0.40701947
350236,0.58758754
167381,0.29423377
144165,0.68304616
232483,0.6027688
350857,0.16668059
189439,0.6426124
219843,0.13973254
402968,0.13981026
276867,0.86094356
332171,0.16158025
148402,0.25125697
260071,0.5618459
383750,0.28314516
209091,0.31543472
311222,0.55625826
302097,0.42162976
128250,0.16892092
112475,0.63304055
356270,0.51630324
438987,0.49535704
250454,0.61002284
250550,0.082767
156911,0.1915212
376724,0.44411615
148795,0.26378027
448814,0.46806237
229305,0.4085307
444357,0.6265349
352897,0.5710384
327250,0.3200926
437640,0.29031956
367794,0.66863775
140002,0.2944718
225125,0.84141177
290984,0.30229357
281252,0.28098133
206736,0.61159986
202658,0.20040984
349069,0.2853096
320756,0.36074337
444057,0.215419
141264,0.5862042
191026,0.4273336
238161,0.79446197
301230,0.67729765
153877,0.33838278
347570,0.36410272
429499,0.23559977
149196,0.5098131
211219,0.30519283
411211,0.36015442
280089,0.73555195
353171,0.67774796
309020,0.66754085
213294,0.32893562
419509,0.4805929
265946,0.399858
280731,0.37942111
304268,0.40880153
290537,0.7573707
140016,0.7516819
178631,0.23179717
278124,0.2864175
137534,0.222622
357403,0.37421137
178601,0.32327077
162551,0.8051615
368532,0.8479866
442983,0.33745816
259674,0.6776362
307069,0.60599804
241537,0.18142393
164137,0.7357987
125580,0.44470134
139646,0.22995052
120992,0.75627816
265579,0.32031167
306940,0.67057383
315398,0.15220636
102717,0.34578463
436374,0.4956692
217687,0.41441655
394872,0.27833173
289723,0.5625561
302845,0.5983623
178585,0.5782516
380469,0.6438314
227277,0.3245065
115863,0.82736653
206932,0.12639087
230583,0.41916364
197614,0.41580805
427924,0.75957114
188056,0.18629254
246104,0.35927364
240155,0.5832315
360559,0.43339178
294650,0.37171486
238555,0.3124392
103348,0.4498735
304615,0.6697877
124873,0.45850915
196487,0.38890243
283560,0.61505115
243093,0.54103357
295841,0.29607213
153647,0.10684721
407666,0.19880636
429887,0.49498874
205860,0.7241328
360120,0.15814905
403924,0.6640396
366015,0.2789935
195226,0.108132266
197753,0.5997586
118132,0.26535553
349368,0.6544059
322955,0.43830466
182936,0.25070858
451567,0.34186828
147873,0.7464117
139349,0.24227822
123000,0.58932024
360753,0.4913002
431002,0.19209896
253258,0.22317365
319039,0.5478759
425599,0.4388214
385619,0.30910861
360490,0.23393568
141052,0.594109
135953,0.62854725
109628,0.40201625
135424,0.2998177
123391,0.23432536
175972,0.46107244
254610,0.5178037
254251,0.38835835
213701,0.5702938
104522,0.59326124
250641,0.5161258
280871,0.3765805
235584,0.21671174
453073,0.61891633
393582,0.23737708
292063,0.27327734
151991,0.5145092
288397,0.15181325
190366,0.32574797
377584,0.5761862
365176,0.51091886
345506,0.41637373
310962,0.47950515
311098,0.122546285
176729,0.18460935
210224,0.71234417
394852,0.635822
131232,0.37614918
301905,0.5952916
360565,0.2412636
324063,0.23792216
310817,0.5327688
425049,0.71441966
414906,0.61174953
167483,0.37476113
372266,0.3453802
296424,0.40188864
130274,0.5580033
328018,0.57967234
388436,0.46449047
270634,0.5943391
217489,0.40557238
425613,0.100317396
244142,0.25879404
272978,0.7373025
251959,0.6430429
365990,0.68261045
213755,0.14399438
150707,0.363713
235789,0.110690854
401905,0.7597937
370185,0.30928868
166549,0.6794134
253822,0.63284314
434892,0.27754438
243324,0.315233
235229,0.22348721
162085,0.40711913
105488,0.12466632
105077,0.4165838
229290,0.2625154
434118,0.2968372
418803,0.305456
247980,0.48218605
329350,0.36623883
162761,0.4524221
107617,0.481178
335503,0.22413655
362991,0.2189664
274603,0.30476564
340337,0.13014618
434497,0.77178603
246763,0.59698004
169764,0.12656279
208190,0.3763573
297361,0.1637471
259071,0.18240134
225220,0.5761468
354460,0.4287078
116209,0.23326716
220607,0.43215892
413382,0.71638703
295704,0.61053413
391331,0.72876126
230526,0.100111865
254648,0.08868333
101176,0.45452097
430480,0.6652799
425902,0.1893973
388348,0.12603725
164551,0.16034587
245668,0.40275276
121645,0.14520954
454760,0.5033353
448414,0.2517501
144290,0.78125036
361779,0.2699756
451894,0.43813467
118080,0.15087914
174543,0.16947247
321181,0.5276381
180920,0.68003327
353039,0.31057113
307379,0.5422128
137392,0.49644843
371895,0.762697
209076,0.42803493
158682,0.5706601
120906,0.71965593
264242,0.29366305
373696,0.1331747
382488,0.45157018
241385,0.20167246
118507,0.41790822
403996,0.21969682
211129,0.4571086
101938,0.4781622
204256,0.30811337
252401,0.69967
288165,0.44283774
401935,0.15910846
433587,0.4835703
231648,0.61667585
223624,0.3765576
378238,0.41436544
287114,0.32762712
378477,0.2132332
104790,0.28863207
119323,0.49844676
345794,0.19959982
394250,0.20872949
233599,0.81795436
142308,0.21973298
180749,0.19204779
199895,0.25549665
314541,0.6004997
260646,0.33637723
194982,0.34385216
250332,0.65265006
398877,0.76051265
453819,0.42820764
305999,0.5470234
106842,0.5258223
156524,0.45247373
294272,0.19595452
439346,0.79875284
418856,0.21491954
359585,0.39873317
109801,0.14270401
214717,0.5597832
372325,0.41883144
331184,0.83133966
240704,0.5599985
262184,0.1900749
141186,0.5023741
143363,0.55389327
173407,0.36817592
142424,0.40191263
107610,0.34647772
106912,0.8557832
337038,0.13025051
124251,0.53564435
122738,0.2709124
267896,0.1528222
220818,0.32989895
180309,0.347393
232085,0.6144337
153683,0.18050934
142340,0.68305904
119024,0.17223765
300002,0.3118754
147381,0.12103781
338390,0.26126906
385598,0.29594395
245069,0.18162237
229303,0.4604494
427288,0.60057145
282466,0.48726097
196031,0.57389605
177286,0.9020093
402026,0.6377126
352544,0.2572491
163250,0.307834
303462,0.70124304
109588,0.1825647
314121,0.35224897
309567,0.18654378
146144,0.16981864
382693,0.37361893
350363,0.46357647
451906,0.39359203
110193,0.3584318
247035,0.26981753
182409,0.46279106
407052,0.17244901
176132,0.46788457
187177,0.4535329
342502,0.3257629
380874,0.37871745
212463,0.35529014
292716,0.29040915
125741,0.33964786
135182,0.53017706
112628,0.28768227
449142,0.41460645
233232,0.5746133
332781,0.60755926
272733,0.39237592
225974,0.081891194
268816,0.13917314
330180,0.24029937
378465,0.36544803
185213,0.28928557
226409,0.18303028
336614,0.20068228
410266,0.68958634
445387,0.35605103
121133,0.32205334
309366,0.49371246
443658,0.45392188
377257,0.4458494
291638,0.0799146
390693,0.38408548
226270,0.44356784
437321,0.36549586
128988,0.09554831
151263,0.15074523
282340,0.7238738
229624,0.42364496
383771,0.68292856
172717,0.3423169
180638,0.30917943
366529,0.49259076
120875,0.48637113
427351,0.31619087
213337,0.59118867
348201,0.2566149
380641,0.29505068
147341,0.68802196
331889,0.56916165
416059,0.10147925
180682,0.14381309
349561,0.24711831
317822,0.5840749
408226,0.1791166
143086,0.38671002
324081,0.511933
260504,0.6233613
328290,0.7092696
150685,0.50229526
213893,0.18040308
189590,0.5221125
133265,0.48435923
278950,0.21316428
161667,0.3172082
239521,0.351347
366434,0.41175964
313272,0.35423547
259911,0.18017587
370204,0.58954585
283453,0.4936164
115120,0.754682
254436,0.72324204
233276,0.25606087
270814,0.5496969
420396,0.80458224
319129,0.15600201
357979,0.5220317
382497,0.7147868
159538,0.77275777
444437,0.43266478
366464,0.22803171
254029,0.10455763
188073,0.45480096
235632,0.40315643
375850,0.47647363
195407,0.4198643
137134,0.5181045
344894,0.73871267
392943,0.2466312
331047,0.7354406
192882,0.16866028
130228,0.4135039
235533,0.46212992
186702,0.7413329
102768,0.85190713
447221,0.2408503
178462,0.2506094
433830,0.33544812
184631,0.44224364
452706,0.049017757
139492,0.25142244
430894,0.48733848
326853,0.62653106
224565,0.32335845
257087,0.37192342
343057,0.6302354
253783,0.37638307
252026,0.32055363
113596,0.29001278
316727,0.12564728
339354,0.5640394
343688,0.6614363
402701,0.022834476
368158,0.05304557
186629,0.17254485
343098,0.559884
393588,0.58167607
105624,0.2409752
342607,0.4631347
262777,0.32441577
285898,0.6791857
149547,0.06357732
303684,0.40805656
114465,0.41207212
398973,0.3361237
375551,0.5582912
300809,0.6174561
148696,0.37968728
152848,0.3378179
212106,0.31088743
158701,0.3708468
352074,0.30613932
212400,0.12824734
303309,0.83792406
339820,0.64873993
317724,0.07480217
129165,0.11204484
138201,0.23443696
142930,0.2087513
363442,0.6317706
407004,0.23804115
216917,0.46098152
439644,0.521167
200079,0.578337
323809,0.14803109
154666,0.69788843
274844,0.5758517
183281,0.6196724
449860,0.33600017
100748,0.38860098
289078,0.6187684
388709,0.65250975
305945,0.302056
202314,0.25558984
351199,0.1951293
394509,0.38792923
253762,0.26365644
305829,0.7160421
449482,0.33470985
357360,0.1041957
413071,0.19575627
438688,0.3453495
312646,0.16686773
234991,0.25218403
105310,0.60184336
301559,0.29947
252583,0.4192279
427758,0.23408131
301261,0.33665246
289256,0.4283742
142337,0.5452311
133387,0.5847436
349058,0.14997146
270664,0.38528773
259032,0.47054854
380352,0.6817753
147679,0.15290686
140956,0.32733577
316246,0.1724496
400742,0.48629272
157747,0.22539784
377461,0.35710245
302223,0.26089394
339440,0.21855396
191336,0.55938435
398484,0.76487845
455971,0.30005136
135175,0.7922179
250534,0.25353456
356343,0.8814505
250039,0.8637631
306888,0.50926244
435635,0.3865493
351161,0.63809896
292877,0.07415931
131976,0.24676287
100981,0.25956354
128561,0.67806494
200933,0.3138284
134130,0.21586686
177036,0.23283279
260290,0.4216132
318637,0.71729326
384713,0.6332198
290101,0.11853293
405213,0.21921536
155008,0.077312805
153811,0.69359785
232048,0.4174034
380673,0.26051578
115204,0.2512635
182289,0.46934602
433153,0.6195424
352452,0.75175905
398257,0.54375553
262319,0.12818494
421611,0.5395112
448495,0.72949046
271893,0.8209956
388518,0.6820469
357530,0.2589308
106656,0.60959655
369190,0.48957974
187846,0.6183947
160999,0.39070547
373556,0.16929446
124851,0.72126997
420028,0.6404541
403234,0.13042419
450932,0.6237682
323058,0.74340606
400408,0.40908605
207602,0.3901254
266108,0.61201376
389374,0.69673383
297505,0.517828
232238,0.688195
439449,0.119460784
142366,0.1439626
433555,0.3705501
301539,0.49497485
357262,0.20973936
112699,0.44778457
380703,0.39283714
170725,0.27178013
203555,0.4171203
136315,0.38527855
168846,0.1275655
372516,0.85391647
362729,0.31328812
318342,0.21110159
226218,0.12289799
450888,0.33807948
241300,0.6350536
254517,0.64920616
311957,0.64296556
385327,0.4428616
444473,0.37855235
170320,0.7350792
270947,0.29846066
262051,0.67917037
451666,0.44086403
351765,0.56581736
216371,0.58054996
409252,0.4217974
410168,0.2616313
203453,0.40762803
390525,0.20338722
215195,0.22077194
446904,0.2335793
382279,0.26007688
341245,0.83960015
124542,0.7290777
311798,0.6537471
251690,0.30160832
379761,0.56855625
114744,0.66901094
189242,0.21160522
150053,0.5886864
344572,0.4157126
201335,0.2847543
140465,0.7088831
399010,0.14914018
255111,0.30072367
372409,0.33798614
440041,0.041615076
136595,0.64666164
263902,0.1901539
431055,0.1456695
290749,0.36203548
179419,0.61363107
159859,0.596127
167575,0.3141505
277242,0.5098955
192751,0.78820175
262268,0.69777715
403644,0.34490526
370044,0.2670914
298441,0.38333058
131216,0.42540988
392030,0.21918881
111884,0.617717
415702,0.46084264
141400,0.714241
249716,0.7766696
356078,0.39040533
271946,0.7472191
209615,0.5495199
127016,0.40807015
357877,0.35468298
247710,0.25736704
332240,0.4393606
396885,0.48231345
161311,0.6785562
248290,0.15519562
295814,0.5975184
272483,0.93381023
131172,0.23532231
204638,0.45526016
194901,0.6379162
391277,0.59961885
107730,0.32250187
363716,0.25668246
158191,0.2678024
207400,0.54982805
280509,0.608884
111623,0.20204656
232241,0.39190787
376750,0.34081638
203886,0.47589576
260712,0.59348696
105458,0.36627528
310561,0.17508675
240803,0.30598336
373236,0.31811088
413313,0.7533722
248194,0.33556193
442177,0.2885952
144421,0.43713763
253190,0.54273003
367938,0.16939782
346165,0.35004044
404975,0.07747276
170942,0.6457557
369226,0.64422846
147336,0.08671392
214904,0.74865896
221037,0.415993
406164,0.38571903
449519,0.41812018
132574,0.38359794
189326,0.4224556
331432,0.64179724
348600,0.50074875
284391,0.41015488
201313,0.20913416
289713,0.36405662
240786,0.27222282
120321,0.7188166
242530,0.24038309
453516,0.32221216
363929,0.43166757
421679,0.3973848
421735,0.27706215
253921,0.19040446
268435,0.28759304
161525,0.31194437
108568,0.18394433
438745,0.3186685
303337,0.4703868
231525,0.3065315
153104,0.6110635
110963,0.50372
395296,0.43776622
371210,0.47778004
228836,0.4626819
248353,0.6572073
115389,0.18506151
377830,0.44996977
213961,0.09656578
103780,0.28819218
334398,0.81066567
106671,0.8122099
319925,0.23133779
428209,0.5557649
112345,0.32478344
358293,0.1516023
407742,0.017765881
208729,0.34861273
133371,0.6675949
419449,0.5126063
329940,0.824723
344701,0.090096615
345950,0.5246416
117849,0.29247656
248359,0.31796363
174086,0.7455255
158675,0.19157714
232244,0.38286984
178987,0.10403925
297918,0.27698293
222470,0.47860765
189639,0.3331246
192246,0.52906245
118593,0.6349346
414083,0.50972
423335,0.7083876
451839,0.4497618
196457,0.6676302
328286,0.73484886
417631,0.23926653
398217,0.3121041
269286,0.54145336
176712,0.91078305
160498,0.27040625
399746,0.36446384
193749,0.35925364
321687,0.6054263
182250,0.10825401
302120,0.36484855
340238,0.5465327
134249,0.2403988
310214,0.1383586
241954,0.79219675
251483,0.26701877
334465,0.20322323
258998,0.24066263
159593,0.34783894
113377,0.24412757
379668,0.30434233
231703,0.4837009
289253,0.15090391
210384,0.23347923
223022,0.31381223
384540,0.55900735
445262,0.5466291
307605,0.47146812
121729,0.45656946
340585,0.6140915
181080,0.492147
348544,0.14227772
288936,0.32664436
305978,0.15035635
265753,0.37767452
427373,0.45742962
190945,0.3623883
372475,0.9132146
246831,0.69272393
145704,0.4764538
214351,0.24390605
329597,0.33730355
423221,0.14489041
259464,0.20505042
239408,0.8295605
411008,0.12986962
276016,0.56989413
452130,0.24778229
340276,0.567948
193956,0.46294767
370893,0.107178845
277287,0.32632312
238228,0.67619276
412945,0.2895215
393866,0.34584382
240410,0.15947156
401514,0.53012085
300199,0.29187375
323102,0.11719598
195853,0.18471214
308720,0.39086264
184156,0.39189026
445020,0.7404488
241591,0.17559095
384832,0.6731193
223891,0.5086395
356915,0.5577363
205787,0.31924734
211204,0.5344617
265322,0.30479717
248746,0.11891769
454420,0.6936798
216990,0.2753871
234189,0.5579175
248277,0.85304564
153789,0.2262362
324012,0.49500552
110927,0.45788184
217995,0.2957866
386428,0.13678573
249417,0.46048722
260696,0.21957591
451619,0.38391545
180879,0.37450913
202312,0.5148939
336960,0.2288494
391075,0.5611978
245347,0.11163185
178532,0.550801
301045,0.64309675
361261,0.79378366
308035,0.5595748
154508,0.3129331
155330,0.29788873
140176,0.44323394
194503,0.06359186
210030,0.38476494
438494,0.20066121
382778,0.50852627
150300,0.7581275
137710,0.6954849
145791,0.32377523
291078,0.61317664
270193,0.21568805
128552,0.07995634
397215,0.7515007
309444,0.5709634
226705,0.7599295
113660,0.0968362
408812,0.36021513
253010,0.2906078
225690,0.45413262
128136,0.14476502
366840,0.4807838
127682,0.2822921
185468,0.7759423
232695,0.25247684
127578,0.4144362
134674,0.61735696
410461,0.29547474
115552,0.4172447
406174,0.47000068
120846,0.13958624
304243,0.11983681
131680,0.1880884
157240,0.4776468
211668,0.51452273
150924,0.3577215
101722,0.491653
361508,0.1836567
375590,0.07006415
146996,0.31633097
309368,0.17991623
329061,0.2259397
434191,0.6949385
278622,0.4804632
427317,0.6214652
351648,0.47525337
250696,0.2580708
406823,0.15474397
111195,0.27373758
401075,0.15168458
184961,0.4492193
303187,0.4159507
133784,0.2960198
322496,0.6711113
396074,0.49923936
255456,0.31534943
171483,0.18008532
373586,0.5631154
246144,0.31751105
168938,0.91026753
364832,0.08899764
428861,0.48318985
280500,0.6961403
435388,0.23480521
215984,0.6998759
203879,0.5602336
148015,0.3539904
277143,0.35367292
117637,0.44239354
359025,0.6009998
450625,0.51387435
321042,0.17642274
388404,0.16205867
200142,0.1972557
350409,0.89099556
101206,0.30431405
185012,0.7018225
266789,0.26255193
357765,0.21549676
112969,0.6622762
308811,0.20254487
342934,0.42849737
144175,0.24023455
178760,0.2815197
178844,0.48329493
426375,0.44302437
351557,0.532265
227747,0.84094685
247441,0.8075007
178383,0.5923779
245469,0.4500474
238760,0.27949104
279049,0.19695882
285554,0.12965982
431822,0.75173354
350573,0.34009606
351723,0.28370592
398854,0.7250421
138491,0.38889915
253135,0.74379134
164043,0.2663219
310117,0.3358576
418632,0.16706952
134210,0.15887243
289500,0.08019483
262763,0.34950215
138231,0.43375823
404646,0.22810592
214787,0.8366453
450748,0.16748779
192046,0.37477306
101378,0.19990948
310495,0.12131476
298447,0.27046
256680,0.6983015
320734,0.3567231
272416,0.29416767
392697,0.2946915
112923,0.5078929
295340,0.5544624
230201,0.10797071
241099,0.70911545
446776,0.38360772
414296,0.3628646
151046,0.17782548
416411,0.24543104
417608,0.79607505
415699,0.25097284
239032,0.23765695
294553,0.6955834
238456,0.35327035
252124,0.70705616
101955,0.49738258
290760,0.37560046
210609,0.15677997
221389,0.31704712
141884,0.7084691
370592,0.4431106
306353,0.18921912
351507,0.72392124
335285,0.41209736
252183,0.7477574
333106,0.21427698
386526,0.22261372
395084,0.48098668
200708,0.1664635
188731,0.51831293
297893,0.1592121
240456,0.47729897
151219,0.27382135
109280,0.5176585
188869,0.52178836
322995,0.4211763
156944,0.12792966
228743,0.40149337
376961,0.39143658
424906,0.39656475
205747,0.4334981
173990,0.17354484
116243,0.648953
401640,0.32044965
122155,0.55311364
315197,0.78391767
294352,0.33441308
164663,0.48918244
297373,0.69039327
417731,0.13714102
446853,0.08523404
299189,0.099794485
165219,0.19619523
214824,0.5202075
443957,0.26876464
166320,0.5780263
358380,0.19705993
339672,0.4202295
125674,0.6472134
406391,0.1772024
252159,0.50585055
336029,0.23898253
320553,0.49783167
258732,0.6272819
219767,0.1471876
244426,0.5529983
262976,0.5308179
250765,0.666736
104326,0.5423949
389358,0.19245955
304583,0.15351996
216724,0.2903059
208636,0.43091214
193021,0.51593256
372794,0.72333795
446716,0.6206878
172909,0.7106542
360060,0.42613226
336584,0.18579796
384368,0.27301583
224635,0.28652748
103444,0.17536084
313218,0.2338893
228771,0.38479733
283751,0.25635684
323521,0.7322944
254245,0.63838077
225853,0.14255838
250309,0.35280868
110470,0.17571893
154340,0.6273741
366620,0.42729023
182440,0.757616
101175,0.33188754
391679,0.4500344
365345,0.24186142
278389,0.7891459
375703,0.66599476
445306,0.48894727
386861,0.42825156
432358,0.40106407
237300,0.7091307
365867,0.32138976
437217,0.26811424
232159,0.58500755
104266,0.5758387
331699,0.27170655
268320,0.47922257
103091,0.19038159
165206,0.2716336
300547,0.34217256
166212,0.13901415
282722,0.44652432
158773,0.43638182
160329,0.89562887
213023,0.47093624
392102,0.37406358
196780,0.5654085
304919,0.60031044
317090,0.10647927
330584,0.35302654
254044,0.56646746
428262,0.24427441
284626,0.12128727
253221,0.20384838
267510,0.21094179
169670,0.091807395
104586,0.22492194
387685,0.22212948
274673,0.3162567
446486,0.54338247
375554,0.6455269
440433,0.4119212
217008,0.4637561
402413,0.40532392
227896,0.58083385
267703,0.19493887
103043,0.46517032
435649,0.636585
430381,0.42713124
149297,0.22359733
359929,0.123020634
282361,0.5154283
140286,0.22088717
275251,0.4734765
406622,0.10491319
391272,0.39078805
193448,0.89628834
224479,0.6179132
416723,0.5261022
173483,0.28314993
153100,0.24833226
449384,0.44575045
439417,0.10258648
235742,0.44315863
223962,0.29625785
247491,0.8305163
244497,0.7158501
225390,0.39966816
260344,0.46072742
154439,0.5964238
255063,0.18022273
407159,0.30254224
438824,0.2704511
321586,0.6476302
433703,0.60820174
298680,0.3277147
375343,0.15532227
167439,0.33399218
224237,0.39024603
363633,0.7425236
365211,0.34351832
359398,0.47354847
284649,0.100703165
216928,0.52840203
405873,0.23664802
143057,0.36316073
108966,0.59889746
403680,0.47615573
117655,0.27948448
124435,0.4307642
145714,0.44767597
385314,0.38243955
285707,0.5100327
161460,0.60450023
330543,0.39866322
251495,0.54463637
414264,0.59845525
270830,0.7576028
177593,0.28457102
286157,0.3978908
330185,0.68221945
270416,0.8629781
369710,0.700714
262421,0.54004806
281822,0.24783038
304527,0.5231873
451508,0.43681902
223824,0.22965646
229438,0.4206758
147870,0.2828533
180707,0.56598765
185036,0.41792777
117432,0.47584102
290354,0.26850492
362427,0.27813503
163333,0.29166818
293006,0.84173846
371449,0.430966
190020,0.43668932
183892,0.1872138
228619,0.19423987
151184,0.0943291
126213,0.32911864
129893,0.39670426
200211,0.2676055
251582,0.21029983
143042,0.7670904
274618,0.5922646
358496,0.33915278
350660,0.3146113
284180,0.3690709
316709,0.37907737
384156,0.20175058
243373,0.8403116
238584,0.42475647
354637,0.5856634
249674,0.72761154
423727,0.32840762
197315,0.6192
446573,0.21075776
369311,0.29895872
381699,0.58286184
291019,0.1658172
147933,0.05730245
217775,0.45515636
243650,0.12676589
251840,0.63891214
151322,0.53137654
456183,0.48264614
274506,0.34575492
105554,0.54767257
231372,0.7348037
362577,0.26433313
179539,0.13278267
101195,0.231825
221303,0.49613267
362684,0.35693908
308119,0.5374235
149977,0.4343654
262266,0.519658
346229,0.31308496
343258,0.38657615
269046,0.2649912
313235,0.5821206
117976,0.3475869
448094,0.81261337
261511,0.7222246
315461,0.61082137
319001,0.3279228
346510,0.40827066
121474,0.31610197
431830,0.43509477
174049,0.79682827
320868,0.47745982
365483,0.37176204
237134,0.28761494
249074,0.35738
230702,0.20991918
341646,0.11233256
297353,0.2519703
416016,0.46064714
239711,0.27959198
122297,0.6092867
319541,0.64368355
149081,0.5750541
194777,0.13767336
305254,0.12196797
350654,0.40425488
381425,0.38035053
437115,0.52721643
180121,0.82573384
180325,0.3694992
413577,0.4439855
422417,0.16807278
257172,0.34088644
202293,0.24486701
319805,0.25819454
321889,0.30164912
273204,0.44980395
303281,0.4684649
373414,0.673888
108252,0.13705562
441494,0.17492004
189391,0.61357886
162205,0.4624662
342764,0.7101234
394188,0.4985494
215498,0.36828962
294124,0.2995589
198519,0.3010754
435406,0.35713327
416045,0.7131095
243292,0.34936154
223933,0.6435933
320697,0.7577627
132826,0.77549493
306113,0.3646137
267692,0.6097056
202011,0.22095673
210028,0.28673467
326971,0.21578518
212243,0.85134405
401760,0.21024321
356991,0.5171461
414968,0.3822384
225680,0.4125038
403136,0.42612115
332795,0.12655689
159828,0.75111645
265518,0.37986323
245548,0.22815864
323953,0.2883265
370160,0.20577781
383595,0.42944357
281800,0.104122795
326233,0.1621905
249094,0.4676443
430062,0.08190725
129566,0.37607646
334364,0.2824011
263592,0.61708045
290654,0.21926205
417053,0.29826123
372708,0.8239999
183239,0.28266016
431758,0.47999084
316059,0.275744
353384,0.38530555
235652,0.16652848
323502,0.9177911
102889,0.5872737
397098,0.34245852
